movie_id,title,description,release_year,duration,language,country,genre,director,actors
4394,Movie 4393,"A thrilling adventure of hero number 4393, fighting the odds.",2022,88,Spanish,Germany,Horror,Director 463,Actor 977
4395,Movie 4394,"A thrilling adventure of hero number 4394, fighting the odds.",1981,110,Japanese,South Korea,Romance,Director 368,Actor 583
4396,Movie 4395,"A thrilling adventure of hero number 4395, fighting the odds.",1951,142,Korean,India,Comedy,Director 291,Actor 558
4397,Movie 4396,"A thrilling adventure of hero number 4396, fighting the odds.",2012,97,Spanish,UK,Drama,Director 195,Actor 968
4398,Movie 4397,"A thrilling adventure of hero number 4397, fighting the odds.",1973,105,Hindi,USA,Thriller,Director 209,Actor 148
4399,Movie 4398,"A thrilling adventure of hero number 4398, fighting the odds.",2022,95,Korean,South Korea,Drama,Director 363,Actor 633
4400,Movie 4399,"A thrilling adventure of hero number 4399, fighting the odds.",1981,111,English,Japan,Action,Director 449,Actor 794
4401,Movie 4400,"A thrilling adventure of hero number 4400, fighting the odds.",1957,169,Japanese,India,Comedy,Director 926,Actor 427
4402,Movie 4401,"A thrilling adventure of hero number 4401, fighting the odds.",1977,103,English,France,Action,Director 43,Actor 861
4403,Movie 4402,"A thrilling adventure of hero number 4402, fighting the odds.",1978,82,Korean,Germany,Romance,Director 739,Actor 258
4404,Movie 4403,"A thrilling adventure of hero number 4403, fighting the odds.",2021,102,Korean,UK,Sci-Fi,Director 397,Actor 676
4405,Movie 4404,"A thrilling adventure of hero number 4404, fighting the odds.",1954,164,French,India,Thriller,Director 553,Actor 307
4406,Movie 4405,"A thrilling adventure of hero number 4405, fighting the odds.",2009,89,Spanish,Japan,Romance,Director 638,Actor 624
4407,Movie 4406,"A thrilling adventure of hero number 4406, fighting the odds.",2018,83,English,France,Horror,Director 530,Actor 411
4408,Movie 4407,"A thrilling adventure of hero number 4407, fighting the odds.",1980,157,Hindi,India,Romance,Director 355,Actor 411
4409,Movie 4408,"A thrilling adventure of hero number 4408, fighting the odds.",1981,166,Korean,South Korea,Sci-Fi,Director 366,Actor 35
4410,Movie 4409,"A thrilling adventure of hero number 4409, fighting the odds.",1965,99,Japanese,Germany,Action,Director 436,Actor 16
4411,Movie 4410,"A thrilling adventure of hero number 4410, fighting the odds.",1975,128,Korean,Germany,Romance,Director 293,Actor 852
4412,Movie 4411,"A thrilling adventure of hero number 4411, fighting the odds.",2018,128,Korean,UK,Thriller,Director 432,Actor 198
4413,Movie 4412,"A thrilling adventure of hero number 4412, fighting the odds.",2015,89,French,France,Action,Director 893,Actor 118
4414,Movie 4413,"A thrilling adventure of hero number 4413, fighting the odds.",1997,132,Japanese,South Korea,Sci-Fi,Director 581,Actor 26
4415,Movie 4414,"A thrilling adventure of hero number 4414, fighting the odds.",1995,173,English,South Korea,Comedy,Director 863,Actor 138
4416,Movie 4415,"A thrilling adventure of hero number 4415, fighting the odds.",2013,83,French,South Korea,Comedy,Director 2,Actor 167
4417,Movie 4416,"A thrilling adventure of hero number 4416, fighting the odds.",1958,138,Hindi,USA,Horror,Director 985,Actor 292
4418,Movie 4417,"A thrilling adventure of hero number 4417, fighting the odds.",2015,175,Spanish,South Korea,Thriller,Director 658,Actor 913
4419,Movie 4418,"A thrilling adventure of hero number 4418, fighting the odds.",2011,112,English,UK,Romance,Director 327,Actor 468
4420,Movie 4419,"A thrilling adventure of hero number 4419, fighting the odds.",1955,134,Japanese,USA,Romance,Director 727,Actor 748
4421,Movie 4420,"A thrilling adventure of hero number 4420, fighting the odds.",1970,152,Spanish,Germany,Action,Director 1000,Actor 96
4422,Movie 4421,"A thrilling adventure of hero number 4421, fighting the odds.",1982,164,English,India,Thriller,Director 394,Actor 483
4423,Movie 4422,"A thrilling adventure of hero number 4422, fighting the odds.",1967,173,French,France,Horror,Director 279,Actor 755
4424,Movie 4423,"A thrilling adventure of hero number 4423, fighting the odds.",1996,104,English,Japan,Documentary,Director 972,Actor 878
4425,Movie 4424,"A thrilling adventure of hero number 4424, fighting the odds.",1985,94,Japanese,USA,Comedy,Director 808,Actor 274
4426,Movie 4425,"A thrilling adventure of hero number 4425, fighting the odds.",1969,156,Hindi,UK,Romance,Director 1,Actor 750
4427,Movie 4426,"A thrilling adventure of hero number 4426, fighting the odds.",1999,144,Korean,India,Romance,Director 945,Actor 902
4428,Movie 4427,"A thrilling adventure of hero number 4427, fighting the odds.",1998,164,Japanese,South Korea,Documentary,Director 946,Actor 505
4429,Movie 4428,"A thrilling adventure of hero number 4428, fighting the odds.",1955,163,Japanese,South Korea,Horror,Director 641,Actor 995
4430,Movie 4429,"A thrilling adventure of hero number 4429, fighting the odds.",1995,86,Hindi,Germany,Sci-Fi,Director 349,Actor 778
4431,Movie 4430,"A thrilling adventure of hero number 4430, fighting the odds.",2008,114,Hindi,South Korea,Documentary,Director 869,Actor 884
4432,Movie 4431,"A thrilling adventure of hero number 4431, fighting the odds.",2006,129,Korean,South Korea,Action,Director 925,Actor 917
4433,Movie 4432,"A thrilling adventure of hero number 4432, fighting the odds.",1986,163,English,India,Romance,Director 637,Actor 428
4434,Movie 4433,"A thrilling adventure of hero number 4433, fighting the odds.",1982,88,Korean,UK,Drama,Director 126,Actor 609
4435,Movie 4434,"A thrilling adventure of hero number 4434, fighting the odds.",1954,162,English,UK,Horror,Director 779,Actor 82
4436,Movie 4435,"A thrilling adventure of hero number 4435, fighting the odds.",2021,162,Hindi,USA,Drama,Director 58,Actor 90
4437,Movie 4436,"A thrilling adventure of hero number 4436, fighting the odds.",2023,97,French,Germany,Action,Director 436,Actor 817
4438,Movie 4437,"A thrilling adventure of hero number 4437, fighting the odds.",1971,110,French,France,Action,Director 50,Actor 621
4439,Movie 4438,"A thrilling adventure of hero number 4438, fighting the odds.",1967,113,English,UK,Thriller,Director 265,Actor 14
4440,Movie 4439,"A thrilling adventure of hero number 4439, fighting the odds.",2004,179,Japanese,India,Horror,Director 871,Actor 23
4441,Movie 4440,"A thrilling adventure of hero number 4440, fighting the odds.",2010,123,Japanese,USA,Action,Director 729,Actor 389
4442,Movie 4441,"A thrilling adventure of hero number 4441, fighting the odds.",1995,82,English,South Korea,Drama,Director 209,Actor 484
4443,Movie 4442,"A thrilling adventure of hero number 4442, fighting the odds.",1958,156,English,Japan,Documentary,Director 228,Actor 101
4444,Movie 4443,"A thrilling adventure of hero number 4443, fighting the odds.",1998,155,French,Germany,Horror,Director 914,Actor 196
4445,Movie 4444,"A thrilling adventure of hero number 4444, fighting the odds.",1981,167,French,Germany,Documentary,Director 586,Actor 419
4446,Movie 4445,"A thrilling adventure of hero number 4445, fighting the odds.",1960,94,Japanese,South Korea,Horror,Director 964,Actor 133
4447,Movie 4446,"A thrilling adventure of hero number 4446, fighting the odds.",2006,104,Hindi,Germany,Documentary,Director 795,Actor 339
4448,Movie 4447,"A thrilling adventure of hero number 4447, fighting the odds.",2003,151,Spanish,South Korea,Sci-Fi,Director 405,Actor 412
4449,Movie 4448,"A thrilling adventure of hero number 4448, fighting the odds.",2006,123,Korean,France,Action,Director 875,Actor 474
4450,Movie 4449,"A thrilling adventure of hero number 4449, fighting the odds.",1950,159,Japanese,UK,Drama,Director 185,Actor 66
4451,Movie 4450,"A thrilling adventure of hero number 4450, fighting the odds.",1993,162,Hindi,India,Documentary,Director 82,Actor 745
4452,Movie 4451,"A thrilling adventure of hero number 4451, fighting the odds.",1993,146,English,France,Comedy,Director 944,Actor 28
4453,Movie 4452,"A thrilling adventure of hero number 4452, fighting the odds.",1980,107,Hindi,Germany,Comedy,Director 288,Actor 491
4454,Movie 4453,"A thrilling adventure of hero number 4453, fighting the odds.",1951,129,French,UK,Sci-Fi,Director 36,Actor 291
4455,Movie 4454,"A thrilling adventure of hero number 4454, fighting the odds.",1954,101,Korean,Germany,Drama,Director 113,Actor 559
4456,Movie 4455,"A thrilling adventure of hero number 4455, fighting the odds.",2016,164,Hindi,Germany,Drama,Director 555,Actor 189
4457,Movie 4456,"A thrilling adventure of hero number 4456, fighting the odds.",1991,178,English,France,Horror,Director 461,Actor 763
4458,Movie 4457,"A thrilling adventure of hero number 4457, fighting the odds.",2000,157,Spanish,USA,Drama,Director 644,Actor 491
4459,Movie 4458,"A thrilling adventure of hero number 4458, fighting the odds.",1965,119,Hindi,South Korea,Documentary,Director 3,Actor 875
4460,Movie 4459,"A thrilling adventure of hero number 4459, fighting the odds.",2011,116,Japanese,UK,Action,Director 820,Actor 229
4461,Movie 4460,"A thrilling adventure of hero number 4460, fighting the odds.",2007,118,French,France,Romance,Director 892,Actor 235
4462,Movie 4461,"A thrilling adventure of hero number 4461, fighting the odds.",2002,150,English,Germany,Action,Director 263,Actor 418
4463,Movie 4462,"A thrilling adventure of hero number 4462, fighting the odds.",1968,154,Korean,Germany,Thriller,Director 127,Actor 453
4464,Movie 4463,"A thrilling adventure of hero number 4463, fighting the odds.",1982,180,Japanese,France,Documentary,Director 4,Actor 205
4465,Movie 4464,"A thrilling adventure of hero number 4464, fighting the odds.",1989,145,Hindi,USA,Drama,Director 510,Actor 839
4466,Movie 4465,"A thrilling adventure of hero number 4465, fighting the odds.",1976,167,Japanese,India,Horror,Director 778,Actor 551
4467,Movie 4466,"A thrilling adventure of hero number 4466, fighting the odds.",1971,109,Korean,India,Sci-Fi,Director 346,Actor 597
4468,Movie 4467,"A thrilling adventure of hero number 4467, fighting the odds.",2015,98,English,South Korea,Horror,Director 1000,Actor 880
4469,Movie 4468,"A thrilling adventure of hero number 4468, fighting the odds.",2017,152,Japanese,UK,Action,Director 508,Actor 337
4470,Movie 4469,"A thrilling adventure of hero number 4469, fighting the odds.",1996,168,Japanese,USA,Sci-Fi,Director 369,Actor 31
4471,Movie 4470,"A thrilling adventure of hero number 4470, fighting the odds.",1981,167,English,Germany,Action,Director 348,Actor 294
4472,Movie 4471,"A thrilling adventure of hero number 4471, fighting the odds.",2000,104,Hindi,USA,Drama,Director 742,Actor 468
4473,Movie 4472,"A thrilling adventure of hero number 4472, fighting the odds.",1977,153,Japanese,South Korea,Sci-Fi,Director 598,Actor 214
4474,Movie 4473,"A thrilling adventure of hero number 4473, fighting the odds.",1963,128,Korean,Japan,Romance,Director 459,Actor 610
4475,Movie 4474,"A thrilling adventure of hero number 4474, fighting the odds.",1950,121,French,South Korea,Romance,Director 552,Actor 830
4476,Movie 4475,"A thrilling adventure of hero number 4475, fighting the odds.",1972,115,Hindi,South Korea,Sci-Fi,Director 730,Actor 948
4477,Movie 4476,"A thrilling adventure of hero number 4476, fighting the odds.",2009,127,Korean,Germany,Drama,Director 786,Actor 955
4478,Movie 4477,"A thrilling adventure of hero number 4477, fighting the odds.",2006,173,French,USA,Drama,Director 129,Actor 900
4479,Movie 4478,"A thrilling adventure of hero number 4478, fighting the odds.",1972,109,English,Germany,Sci-Fi,Director 22,Actor 828
4480,Movie 4479,"A thrilling adventure of hero number 4479, fighting the odds.",1976,172,English,Germany,Romance,Director 939,Actor 387
4481,Movie 4480,"A thrilling adventure of hero number 4480, fighting the odds.",1981,95,English,South Korea,Horror,Director 722,Actor 127
4482,Movie 4481,"A thrilling adventure of hero number 4481, fighting the odds.",1997,100,Korean,India,Comedy,Director 543,Actor 846
4483,Movie 4482,"A thrilling adventure of hero number 4482, fighting the odds.",2007,113,French,Japan,Drama,Director 166,Actor 248
4484,Movie 4483,"A thrilling adventure of hero number 4483, fighting the odds.",1963,83,Korean,South Korea,Romance,Director 718,Actor 782
4485,Movie 4484,"A thrilling adventure of hero number 4484, fighting the odds.",1973,107,English,Germany,Action,Director 889,Actor 967
4486,Movie 4485,"A thrilling adventure of hero number 4485, fighting the odds.",1970,100,Hindi,Japan,Comedy,Director 820,Actor 354
4487,Movie 4486,"A thrilling adventure of hero number 4486, fighting the odds.",1971,97,French,UK,Thriller,Director 418,Actor 21
4488,Movie 4487,"A thrilling adventure of hero number 4487, fighting the odds.",1993,100,French,South Korea,Documentary,Director 544,Actor 126
4489,Movie 4488,"A thrilling adventure of hero number 4488, fighting the odds.",2000,149,Spanish,USA,Action,Director 280,Actor 770
4490,Movie 4489,"A thrilling adventure of hero number 4489, fighting the odds.",2015,110,Japanese,UK,Horror,Director 247,Actor 425
4491,Movie 4490,"A thrilling adventure of hero number 4490, fighting the odds.",1969,146,French,France,Sci-Fi,Director 779,Actor 16
4492,Movie 4491,"A thrilling adventure of hero number 4491, fighting the odds.",1965,124,French,USA,Sci-Fi,Director 28,Actor 688
4493,Movie 4492,"A thrilling adventure of hero number 4492, fighting the odds.",1951,142,English,France,Comedy,Director 264,Actor 816
4494,Movie 4493,"A thrilling adventure of hero number 4493, fighting the odds.",1993,171,Korean,USA,Drama,Director 395,Actor 58
4495,Movie 4494,"A thrilling adventure of hero number 4494, fighting the odds.",2010,136,Hindi,USA,Action,Director 428,Actor 694
4496,Movie 4495,"A thrilling adventure of hero number 4495, fighting the odds.",2005,163,Hindi,Japan,Romance,Director 264,Actor 659
4497,Movie 4496,"A thrilling adventure of hero number 4496, fighting the odds.",2019,171,Korean,USA,Drama,Director 541,Actor 264
4498,Movie 4497,"A thrilling adventure of hero number 4497, fighting the odds.",1989,135,Korean,UK,Drama,Director 307,Actor 301
4499,Movie 4498,"A thrilling adventure of hero number 4498, fighting the odds.",1972,166,Spanish,India,Documentary,Director 358,Actor 268
4500,Movie 4499,"A thrilling adventure of hero number 4499, fighting the odds.",2019,95,Hindi,Japan,Romance,Director 698,Actor 365
4501,Movie 4500,"A thrilling adventure of hero number 4500, fighting the odds.",2006,101,English,South Korea,Drama,Director 328,Actor 450
4502,Movie 4501,"A thrilling adventure of hero number 4501, fighting the odds.",1962,91,Japanese,USA,Romance,Director 68,Actor 829
4503,Movie 4502,"A thrilling adventure of hero number 4502, fighting the odds.",1982,169,Japanese,Germany,Drama,Director 753,Actor 186
4504,Movie 4503,"A thrilling adventure of hero number 4503, fighting the odds.",2025,115,Korean,UK,Sci-Fi,Director 924,Actor 515
4505,Movie 4504,"A thrilling adventure of hero number 4504, fighting the odds.",2008,119,Japanese,USA,Thriller,Director 75,Actor 288
4506,Movie 4505,"A thrilling adventure of hero number 4505, fighting the odds.",1980,105,Hindi,UK,Comedy,Director 988,Actor 577
